neurotransmitter,class,subclass,supertype,cluster,neurotransmitter_color,class_color,subclass_color,supertype_color,cluster_color,num_cells_in_cluster
Glut,19 MB Glut,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,0729 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_12,3006 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_12,#2B93DF,#007200,#26FFFE,#CC7AB3,#2E663E,97
Glut,19 MB Glut,169 PAG-SC Pou4f1 Zic1 Glut,0730 PAG-SC Pou4f1 Zic1 Glut_1,3007 PAG-SC Pou4f1 Zic1 Glut_1,#2B93DF,#007200,#311FCC,#73C200,#994000,3
Glut,19 MB Glut,169 PAG-SC Pou4f1 Zic1 Glut,0730 PAG-SC Pou4f1 Zic1 Glut_1,3015 PAG-SC Pou4f1 Zic1 Glut_1,#2B93DF,#007200,#311FCC,#73C200,#3ECC1F,1
Glut,19 MB Glut,169 PAG-SC Pou4f1 Zic1 Glut,0730 PAG-SC Pou4f1 Zic1 Glut_1,3018 PAG-SC Pou4f1 Zic1 Glut_1,#2B93DF,#007200,#311FCC,#73C200,#51663D,1
Glut,19 MB Glut,169 PAG-SC Pou4f1 Zic1 Glut,0730 PAG-SC Pou4f1 Zic1 Glut_1,3020 PAG-SC Pou4f1 Zic1 Glut_1,#2B93DF,#007200,#311FCC,#73C200,#983DCC,2
Glut,19 MB Glut,169 PAG-SC Pou4f1 Zic1 Glut,0731 PAG-SC Pou4f1 Zic1 Glut_2,3024 PAG-SC Pou4f1 Zic1 Glut_2,#2B93DF,#007200,#311FCC,#4E2E66,#66000D,1
Glut,19 MB Glut,170 PAG-MRN Tfap2b Glut,0733 PAG-MRN Tfap2b Glut_1,3042 PAG-MRN Tfap2b Glut_1,#2B93DF,#007200,#82995C,#2A1FCC,#26FFAD,1
Glut,19 MB Glut,170 PAG-MRN Tfap2b Glut,0733 PAG-MRN Tfap2b Glut_1,3043 PAG-MRN Tfap2b Glut_1,#2B93DF,#007200,#82995C,#2A1FCC,#331F66,1
Glut,19 MB Glut,170 PAG-MRN Tfap2b Glut,0733 PAG-MRN Tfap2b Glut_1,3044 PAG-MRN Tfap2b Glut_1,#2B93DF,#007200,#82995C,#2A1FCC,#CCB500,1
Glut,19 MB Glut,170 PAG-MRN Tfap2b Glut,0733 PAG-MRN Tfap2b Glut_1,3047 PAG-MRN Tfap2b Glut_1,#2B93DF,#007200,#82995C,#2A1FCC,#90992E,1
Glut,19 MB Glut,173 PAG Pou4f2 Glut,0745 PAG Pou4f2 Glut_1,3143 PAG Pou4f2 Glut_1,#2B93DF,#007200,#990027,#422E66,#66660F,1
Glut,19 MB Glut,173 PAG Pou4f2 Glut,0747 PAG Pou4f2 Glut_3,3163 PAG Pou4f2 Glut_3,#2B93DF,#007200,#990027,#99D5FF,#3DCC97,1
Glut,19 MB Glut,173 PAG Pou4f2 Glut,0747 PAG Pou4f2 Glut_3,3164 PAG Pou4f2 Glut_3,#2B93DF,#007200,#990027,#99D5FF,#009911,1
Glut,19 MB Glut,174 PAG Pou4f2 Mesi2 Glut,0751 PAG Pou4f2 Mesi2 Glut_2,3187 PAG Pou4f2 Mesi2 Glut_2,#2B93DF,#007200,#5FCC5C,#FFAF73,#662E5B,1
Glut,19 MB Glut,175 SC Bnc2 Glut,0756 SC Bnc2 Glut_1,3203 SC Bnc2 Glut_1,#2B93DF,#007200,#CC3D9D,#689945,#CC831F,1
Glut,19 MB Glut,176 SCig Foxb1 Glut,0761 SCig Foxb1 Glut_2,3223 SCig Foxb1 Glut_2,#2B93DF,#007200,#47FF26,#CC9C5C,#1FCCB6,2
Glut,19 MB Glut,177 SCig-an-PPT Foxb1 Glut,0764 SCig-an-PPT Foxb1 Glut_1,3241 SCig-an-PPT Foxb1 Glut_1,#2B93DF,#007200,#453D66,#663D41,#FBFF99,6
Glut,19 MB Glut,177 SCig-an-PPT Foxb1 Glut,0764 SCig-an-PPT Foxb1 Glut_1,3243 SCig-an-PPT Foxb1 Glut_1,#2B93DF,#007200,#453D66,#663D41,#662E57,1
Glut,19 MB Glut,177 SCig-an-PPT Foxb1 Glut,0764 SCig-an-PPT Foxb1 Glut_1,3244 SCig-an-PPT Foxb1 Glut_1,#2B93DF,#007200,#453D66,#663D41,#99FF73,4
Glut,19 MB Glut,177 SCig-an-PPT Foxb1 Glut,0764 SCig-an-PPT Foxb1 Glut_1,3251 SCig-an-PPT Foxb1 Glut_1,#2B93DF,#007200,#453D66,#663D41,#45995B,1
Glut,19 MB Glut,181 IC Tfap2d Maf Glut,0770 IC Tfap2d Maf Glut_1,3284 IC Tfap2d Maf Glut_1,#2B93DF,#007200,#6C1799,#4DE5FF,#7DCC7A,4
Glut,19 MB Glut,181 IC Tfap2d Maf Glut,0774 IC Tfap2d Maf Glut_5,3315 IC Tfap2d Maf Glut_5,#2B93DF,#007200,#6C1799,#5CCC73,#662E48,1
Dopa,19 MB Glut,184 PAG Tcf24 Glut,0782 PAG Tcf24 Glut_1,3353 PAG Tcf24 Glut_1,#fcf04b,#007200,#ED0000,#d15c08,#99CDFF,11
Glut,19 MB Glut,187 SCsg Pde5a Glut,0787 SCsg Pde5a Glut_3,3368 SCsg Pde5a Glut_3,#2B93DF,#007200,#B899FF,#662E3A,#B7CC1F,2
Glut,19 MB Glut,190 ND-INC Foxd2 Glut,0790 ND-INC Foxd2 Glut_1,3383 ND-INC Foxd2 Glut_1,#2B93DF,#007200,#997817,#FFCC73,#99FFDE,3
Glut,19 MB Glut,190 ND-INC Foxd2 Glut,0790 ND-INC Foxd2 Glut_1,3384 ND-INC Foxd2 Glut_1,#2B93DF,#007200,#997817,#FFCC73,#DBFF73,15
Glut,19 MB Glut,190 ND-INC Foxd2 Glut,0790 ND-INC Foxd2 Glut_1,3385 ND-INC Foxd2 Glut_1,#2B93DF,#007200,#997817,#FFCC73,#00CC88,2
GABA,20 MB GABA,191 PAG-MRN Rln3 Gaba,0791 PAG-MRN Rln3 Gaba_1,3388 PAG-MRN Rln3 Gaba_1,#FF3358,#9EF01A,#CC7400,#26FF2B,#996D00,1
GABA,20 MB GABA,195 SNr-VTA Pax5 Npas1 Gaba,0800 SNr-VTA Pax5 Npas1 Gaba_1,3438 SNr-VTA Pax5 Npas1 Gaba_1,#FF3358,#9EF01A,#2E8799,#979945,#003966,32
GABA,20 MB GABA,197 SNr Six3 Gaba,0806 SNr Six3 Gaba_1,3464 SNr Six3 Gaba_1,#FF3358,#9EF01A,#7A5C99,#2E995C,#62CC00,356
GABA,20 MB GABA,198 IC Six3 En2 Gaba,0807 IC Six3 En2 Gaba_1,3469 IC Six3 En2 Gaba_1,#FF3358,#9EF01A,#C2FF26,#66501F,#178099,4
GABA,20 MB GABA,198 IC Six3 En2 Gaba,0807 IC Six3 En2 Gaba_1,3470 IC Six3 En2 Gaba_1,#FF3358,#9EF01A,#C2FF26,#66501F,#992800,6
GABA,20 MB GABA,198 IC Six3 En2 Gaba,0807 IC Six3 En2 Gaba_1,3471 IC Six3 En2 Gaba_1,#FF3358,#9EF01A,#C2FF26,#66501F,#84992E,1
GABA,20 MB GABA,198 IC Six3 En2 Gaba,0807 IC Six3 En2 Gaba_1,3474 IC Six3 En2 Gaba_1,#FF3358,#9EF01A,#C2FF26,#66501F,#66230F,1
GABA,20 MB GABA,198 IC Six3 En2 Gaba,0809 IC Six3 En2 Gaba_3,3487 IC Six3 En2 Gaba_3,#FF3358,#9EF01A,#C2FF26,#60995C,#992F00,1
GABA,20 MB GABA,198 IC Six3 En2 Gaba,0813 IC Six3 En2 Gaba_7,3506 IC Six3 En2 Gaba_7,#FF3358,#9EF01A,#C2FF26,#179099,#5C9985,1
GABA,20 MB GABA,200 PAG-ND-PCG Onecut1 Gaba,0818 PAG-ND-PCG Onecut1 Gaba_1,3535 PAG-ND-PCG Onecut1 Gaba_1,#FF3358,#9EF01A,#000799,#41fcf6,#457799,1
GABA,20 MB GABA,200 PAG-ND-PCG Onecut1 Gaba,0820 PAG-ND-PCG Onecut1 Gaba_3,3550 PAG-ND-PCG Onecut1 Gaba_3,#FF3358,#9EF01A,#000799,#1F65CC,#995C6C,1
GABA,20 MB GABA,201 PAG-RN Nkx2-2 Otx1 Gaba,0823 PAG-RN Nkx2-2 Otx1 Gaba_1,3562 PAG-RN Nkx2-2 Otx1 Gaba_1,#FF3358,#9EF01A,#7DFF4D,#8fb7ac,#007F99,3
GABA,20 MB GABA,201 PAG-RN Nkx2-2 Otx1 Gaba,0824 PAG-RN Nkx2-2 Otx1 Gaba_2,3570 PAG-RN Nkx2-2 Otx1 Gaba_2,#FF3358,#9EF01A,#7DFF4D,#1F79CC,#1F6650,1
GABA,20 MB GABA,202 PRT Tcf7l2 Gaba,0829 PRT Tcf7l2 Gaba_1,3596 PRT Tcf7l2 Gaba_1,#FF3358,#9EF01A,#474599,#FF4DBB,#CC7AB2,4
GABA,20 MB GABA,202 PRT Tcf7l2 Gaba,0829 PRT Tcf7l2 Gaba_1,3597 PRT Tcf7l2 Gaba_1,#FF3358,#9EF01A,#474599,#FF4DBB,#4DFF94,1
GABA,20 MB GABA,202 PRT Tcf7l2 Gaba,0829 PRT Tcf7l2 Gaba_1,3602 PRT Tcf7l2 Gaba_1,#FF3358,#9EF01A,#474599,#FF4DBB,#994597,1
GABA,20 MB GABA,202 PRT Tcf7l2 Gaba,0829 PRT Tcf7l2 Gaba_1,3603 PRT Tcf7l2 Gaba_1,#FF3358,#9EF01A,#474599,#FF4DBB,#4DFF78,16
GABA,20 MB GABA,202 PRT Tcf7l2 Gaba,0829 PRT Tcf7l2 Gaba_1,3604 PRT Tcf7l2 Gaba_1,#FF3358,#9EF01A,#474599,#FF4DBB,#73FFFB,3
GABA,20 MB GABA,202 PRT Tcf7l2 Gaba,0829 PRT Tcf7l2 Gaba_1,3605 PRT Tcf7l2 Gaba_1,#FF3358,#9EF01A,#474599,#FF4DBB,#9F26FF,1
GABA,20 MB GABA,202 PRT Tcf7l2 Gaba,0829 PRT Tcf7l2 Gaba_1,3606 PRT Tcf7l2 Gaba_1,#FF3358,#9EF01A,#474599,#FF4DBB,#1F6665,20
GABA,20 MB GABA,202 PRT Tcf7l2 Gaba,0830 PRT Tcf7l2 Gaba_2,3608 PRT Tcf7l2 Gaba_2,#FF3358,#9EF01A,#474599,#5D3DCC,#180099,1
GABA,20 MB GABA,202 PRT Tcf7l2 Gaba,0830 PRT Tcf7l2 Gaba_2,3611 PRT Tcf7l2 Gaba_2,#FF3358,#9EF01A,#474599,#5D3DCC,#6C9945,1
GABA,20 MB GABA,202 PRT Tcf7l2 Gaba,0830 PRT Tcf7l2 Gaba_2,3612 PRT Tcf7l2 Gaba_2,#FF3358,#9EF01A,#474599,#5D3DCC,#1F3466,4
GABA,20 MB GABA,202 PRT Tcf7l2 Gaba,0831 PRT Tcf7l2 Gaba_3,3614 PRT Tcf7l2 Gaba_3,#FF3358,#9EF01A,#474599,#3DCC77,#CC251F,1
GABA,20 MB GABA,202 PRT Tcf7l2 Gaba,0831 PRT Tcf7l2 Gaba_3,3616 PRT Tcf7l2 Gaba_3,#FF3358,#9EF01A,#474599,#3DCC77,#FF4DA4,3
GABA,20 MB GABA,202 PRT Tcf7l2 Gaba,0831 PRT Tcf7l2 Gaba_3,3617 PRT Tcf7l2 Gaba_3,#FF3358,#9EF01A,#474599,#3DCC77,#660054,4
GABA,20 MB GABA,202 PRT Tcf7l2 Gaba,0831 PRT Tcf7l2 Gaba_3,3618 PRT Tcf7l2 Gaba_3,#FF3358,#9EF01A,#474599,#3DCC77,#ED26FF,16
GABA,20 MB GABA,202 PRT Tcf7l2 Gaba,0831 PRT Tcf7l2 Gaba_3,3619 PRT Tcf7l2 Gaba_3,#FF3358,#9EF01A,#474599,#3DCC77,#99722E,34
GABA,20 MB GABA,202 PRT Tcf7l2 Gaba,0831 PRT Tcf7l2 Gaba_3,3620 PRT Tcf7l2 Gaba_3,#FF3358,#9EF01A,#474599,#3DCC77,#FF00D6,1
GABA,20 MB GABA,202 PRT Tcf7l2 Gaba,0831 PRT Tcf7l2 Gaba_3,3621 PRT Tcf7l2 Gaba_3,#FF3358,#9EF01A,#474599,#3DCC77,#F4FF73,20
GABA,20 MB GABA,202 PRT Tcf7l2 Gaba,0832 PRT Tcf7l2 Gaba_4,3622 PRT Tcf7l2 Gaba_4,#FF3358,#9EF01A,#474599,#006635,#459599,1
GABA,20 MB GABA,202 PRT Tcf7l2 Gaba,0833 PRT Tcf7l2 Gaba_5,3632 PRT Tcf7l2 Gaba_5,#FF3358,#9EF01A,#474599,#999DFF,#7A8CCC,1
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0834 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,3633 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,#FF3358,#9EF01A,#FFC199,#5C995E,#FFE84D,18
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0834 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,3634 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,#FF3358,#9EF01A,#FFC199,#5C995E,#F199FF,6
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0834 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,3635 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,#FF3358,#9EF01A,#FFC199,#5C995E,#3100FF,28
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0834 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,3636 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,#FF3358,#9EF01A,#FFC199,#5C995E,#00FF25,26
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0834 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,3637 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,#FF3358,#9EF01A,#FFC199,#5C995E,#FF99A8,15
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0834 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,3638 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,#FF3358,#9EF01A,#FFC199,#5C995E,#EFFF00,22
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0834 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,3639 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,#FF3358,#9EF01A,#FFC199,#5C995E,#5D9917,29
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0834 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,3640 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,#FF3358,#9EF01A,#FFC199,#5C995E,#F726FF,67
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0835 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,3641 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,#FF3358,#9EF01A,#FFC199,#5A663D,#004D66,28
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0835 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,3642 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,#FF3358,#9EF01A,#FFC199,#5A663D,#002466,48
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0835 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,3643 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,#FF3358,#9EF01A,#FFC199,#5A663D,#456999,95
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0835 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,3644 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,#FF3358,#9EF01A,#FFC199,#5A663D,#530F66,13
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0835 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,3645 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,#FF3358,#9EF01A,#FFC199,#5A663D,#B4FF99,95
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0835 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,3646 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,#FF3358,#9EF01A,#FFC199,#5A663D,#37CC1F,25
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0836 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,3647 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,#FF3358,#9EF01A,#FFC199,#CC2B1F,#99AFFF,13
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0836 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,3648 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,#FF3358,#9EF01A,#FFC199,#CC2B1F,#CCAA5C,24
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0836 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,3649 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,#FF3358,#9EF01A,#FFC199,#CC2B1F,#1F6633,19
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0836 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,3650 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,#FF3358,#9EF01A,#FFC199,#CC2B1F,#FF00ED,12
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0836 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,3651 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,#FF3358,#9EF01A,#FFC199,#CC2B1F,#99865C,4
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0836 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,3652 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,#FF3358,#9EF01A,#FFC199,#CC2B1F,#CC733D,2
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0837 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,3653 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,#FF3358,#9EF01A,#FFC199,#460F66,#AB1FCC,26
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0837 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,3654 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,#FF3358,#9EF01A,#FFC199,#460F66,#CC7B1F,27
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0837 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,3655 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,#FF3358,#9EF01A,#FFC199,#460F66,#3D5166,16
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0837 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,3656 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,#FF3358,#9EF01A,#FFC199,#460F66,#66460F,38
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0837 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,3657 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,#FF3358,#9EF01A,#FFC199,#460F66,#7AA0CC,9
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0838 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,3658 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,#FF3358,#9EF01A,#FFC199,#995C92,#00C2CC,26
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0838 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,3659 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,#FF3358,#9EF01A,#FFC199,#995C92,#7AC3CC,7
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0838 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,3660 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,#FF3358,#9EF01A,#FFC199,#995C92,#FF73CD,44
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0838 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,3661 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,#FF3358,#9EF01A,#FFC199,#995C92,#2C1799,16
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0838 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,3662 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,#FF3358,#9EF01A,#FFC199,#995C92,#542E66,48
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0839 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6,3663 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6,#FF3358,#9EF01A,#FFC199,#2A9900,#991741,70
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0839 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6,3664 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6,#FF3358,#9EF01A,#FFC199,#2A9900,#991796,28
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0839 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6,3665 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6,#FF3358,#9EF01A,#FFC199,#2A9900,#66000A,34
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0839 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6,3666 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6,#FF3358,#9EF01A,#FFC199,#2A9900,#FF4DFD,71
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0840 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_7,3667 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_7,#FF3358,#9EF01A,#FFC199,#66004A,#653D66,32
GABA,20 MB GABA,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0840 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_7,3668 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_7,#FF3358,#9EF01A,#FFC199,#66004A,#00CC2C,70
GABA,20 MB GABA,206 SCm-PAG Cdh23 Gaba,0849 SCm-PAG Cdh23 Gaba_2,3712 SCm-PAG Cdh23 Gaba_2,#FF3358,#9EF01A,#CC5C69,#F8FF26,#3D70CC,2
GABA,20 MB GABA,207 SCs Dmbx1 Gaba,0855 SCs Dmbx1 Gaba_4,3734 SCs Dmbx1 Gaba_4,#FF3358,#9EF01A,#4CCC3D,#1FC5CC,#8ACC7A,2
GABA,20 MB GABA,207 SCs Dmbx1 Gaba,0856 SCs Dmbx1 Gaba_5,3740 SCs Dmbx1 Gaba_5,#FF3358,#9EF01A,#4CCC3D,#CA7ACC,#44662E,6
GABA,20 MB GABA,209 SCs Pax7 Nfia Gaba,0863 SCs Pax7 Nfia Gaba_5,3759 SCs Pax7 Nfia Gaba_5,#FF3358,#9EF01A,#CC1F66,#26FF43,#73B1FF,1
GABA,20 MB GABA,210 PRT Mecom Gaba,0864 PRT Mecom Gaba_1,3762 PRT Mecom Gaba_1,#FF3358,#9EF01A,#CC6B3D,#CC1F31,#5E3D66,1
GABA,20 MB GABA,213 SCsg Gabrr2 Gaba,0872 SCsg Gabrr2 Gaba_1,3797 SCsg Gabrr2 Gaba_1,#FF3358,#9EF01A,#0e0163,#99456C,#3D8ACC,37
GABA,20 MB GABA,213 SCsg Gabrr2 Gaba,0872 SCsg Gabrr2 Gaba_1,3798 SCsg Gabrr2 Gaba_1,#FF3358,#9EF01A,#0e0163,#99456C,#AE26FF,83
GABA,20 MB GABA,213 SCsg Gabrr2 Gaba,0872 SCsg Gabrr2 Gaba_1,3799 SCsg Gabrr2 Gaba_1,#FF3358,#9EF01A,#0e0163,#99456C,#3A1F66,47
GABA,20 MB GABA,213 SCsg Gabrr2 Gaba,0872 SCsg Gabrr2 Gaba_1,3800 SCsg Gabrr2 Gaba_1,#FF3358,#9EF01A,#0e0163,#99456C,#26660F,51
GABA,20 MB GABA,213 SCsg Gabrr2 Gaba,0872 SCsg Gabrr2 Gaba_1,3801 SCsg Gabrr2 Gaba_1,#FF3358,#9EF01A,#0e0163,#99456C,#26FFC1,2
GABA,20 MB GABA,213 SCsg Gabrr2 Gaba,0872 SCsg Gabrr2 Gaba_1,3802 SCsg Gabrr2 Gaba_1,#FF3358,#9EF01A,#0e0163,#99456C,#CEFF4D,2
GABA,20 MB GABA,213 SCsg Gabrr2 Gaba,0872 SCsg Gabrr2 Gaba_1,3803 SCsg Gabrr2 Gaba_1,#FF3358,#9EF01A,#0e0163,#99456C,#3426FF,4
GABA,20 MB GABA,213 SCsg Gabrr2 Gaba,0872 SCsg Gabrr2 Gaba_1,3804 SCsg Gabrr2 Gaba_1,#FF3358,#9EF01A,#0e0163,#99456C,#663D48,6
GABA,20 MB GABA,213 SCsg Gabrr2 Gaba,0873 SCsg Gabrr2 Gaba_2,3808 SCsg Gabrr2 Gaba_2,#FF3358,#9EF01A,#0e0163,#66413D,#649945,1
GABA,20 MB GABA,213 SCsg Gabrr2 Gaba,0873 SCsg Gabrr2 Gaba_2,3811 SCsg Gabrr2 Gaba_2,#FF3358,#9EF01A,#0e0163,#66413D,#00CBCC,1
